"ITTER107","Territorio","TIPO_DATO7","Indicatori trasporto aereo","ARRIVO_PARTENZA","Arrivo-Partenza                  ","AEROPORTI","Aeroporti ","SERVIZIO_AEREO_TIPO","Tipo di servizio aereo","ISO","Nazionalità vettore","ISO_OD","Origine / Destinazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","TAR","Taranto-Grottaglie ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","TAR","Taranto-Grottaglie ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",2,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",12,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","TAR","Taranto-Grottaglie ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",17,,
"IT","Italia","T","merce e posta trasportate - tonnellate","ALL","Totale","TAR","Taranto-Grottaglie ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",2,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",12,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",234,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",256,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",88,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",603,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",234,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",59,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",62,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",58,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",55,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",256,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",62,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",66,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",64,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",64,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",26,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",72,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",88,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",12,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",76,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",603,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",603,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",0,,
"IT","Italia","PATR","passeggeri in transito diretto","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",0,,
"IT","Italia","PATR","passeggeri in transito diretto","ALL","Totale","TAR","Taranto-Grottaglie ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",232,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",256,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",76,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",603,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",232,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TAR","Taranto-Grottaglie ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",256,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",76,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TAR","Taranto-Grottaglie ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",603,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",313702,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",257357,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",896,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",488,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",314598,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",257845,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",47989,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",174124,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",6136,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",2291,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",54125,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",176415,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",1003805,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",960466,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",2802,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",1547,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",1006607,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",962013,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",1983360,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",1924816,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",75464,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",63381,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",2058824,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",502954,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",514677,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",499186,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",542007,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",1988197,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",534162,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",476298,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",468158,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",509579,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",12378,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",357979,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",979555,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",964350,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",72662,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",61834,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",1052217,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TRN","Torino-Caselle ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",1026184,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",305640,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",253331,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",1245,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",581,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",306885,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",253912,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",43054,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",170517,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",6193,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",2364,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",49247,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",172881,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",997652,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",954931,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",3221,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",1632,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",1000873,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",956563,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",1972010,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",1914936,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",75877,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",63199,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",2047887,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",522402,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",502651,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",493603,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",529231,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",1978135,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",520976,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",489747,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",463938,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",503474,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",15278,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",358490,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",974358,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",960005,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",72656,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",61567,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",1047014,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TRN","Torino-Caselle ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",1021572,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",5858,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",4784,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",619342,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",510688,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",32,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",19,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",2141,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",1069,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",5890,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",4803,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",621483,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",511757,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",1174,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",4829,,
